operateur,region,latitude,longitude,typeMesure,timestamp,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
INTERCEL,CON,10.1,-12.9,INTERNET,2025-03-29T16:57:00Z,6.9,3.3,67.9,20.0,60.5,50,4.1,1.8,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.8,INTERNET,2025-03-25T16:04:00Z,7.1,2.7,71.2,24.0,71.1,55,3.0,1.4,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.8,INTERNET,2025-02-01T21:07:00Z,7.8,3.3,86.2,28.4,92.8,46,3.0,1.4,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.9,INTERNET,2025-01-30T10:11:00Z,8.1,2.6,68.0,29.0,82.0,46,4.4,1.4,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.9,INTERNET,2025-02-10T10:51:00Z,8.0,3.5,61.4,20.2,65.4,55,2.8,1.4,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.9,INTERNET,2025-02-23T10:27:00Z,7.1,3.2,83.2,33.6,105.3,40,4.3,1.7,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.8,INTERNET,2025-02-25T09:09:00Z,6.4,3.0,65.7,22.6,58.9,50,3.0,1.7,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.8,INTERNET,2025-02-21T16:39:00Z,7.0,3.5,94.0,36.9,116.2,43,4.2,1.1,QoS Internet Conakry T1 2025
INTERCEL,CON,10.0,-12.8,INTERNET,2025-02-04T09:31:00Z,7.6,3.4,82.2,22.0,73.3,40,3.4,1.7,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.9,INTERNET,2025-02-02T20:02:00Z,8.7,2.6,64.3,20.8,62.9,47,2.7,1.9,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.9,INTERNET,2025-03-15T20:54:00Z,9.1,3.4,60.9,21.1,77.7,44,3.2,1.5,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.9,INTERNET,2025-04-03T10:30:00Z,8.2,2.6,78.5,31.7,74.0,51,3.9,1.7,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.8,INTERNET,2025-02-20T10:15:00Z,8.5,2.8,94.3,35.8,104.6,49,4.2,1.7,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.8,INTERNET,2025-01-31T16:27:00Z,8.8,3.4,86.5,34.8,100.2,53,4.3,1.1,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.8,INTERNET,2025-04-06T09:53:00Z,7.4,3.1,77.4,25.0,89.5,53,3.6,1.5,QoS Internet Conakry T1 2025
INTERCEL,CON,10.1,-12.9,INTERNET,2025-02-11T21:39:00Z,8.8,3.2,78.5,25.2,103.5,43,3.2,1.8,QoS Internet Conakry T1 2025
INTERCEL,KIN,10.0,-12.3,INTERNET,2025-03-26T21:42:00Z,6.2,1.9,125.3,42.2,111.7,34,4.0,2.8,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.1,-12.3,INTERNET,2025-01-29T10:35:00Z,5.3,2.1,114.0,48.7,148.8,41,4.2,2.6,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.1,-12.3,INTERNET,2025-03-21T14:09:00Z,4.5,2.3,104.3,38.3,98.7,39,5.1,2.5,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.1,-12.3,INTERNET,2025-03-02T14:44:00Z,5.3,1.8,95.0,35.5,109.4,39,5.6,1.7,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.0,-12.3,INTERNET,2025-04-03T20:54:00Z,6.7,2.0,106.0,37.5,112.9,33,4.6,2.4,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.0,-12.3,INTERNET,2025-02-22T09:04:00Z,5.2,2.5,117.0,50.4,106.0,32,4.1,2.6,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.0,-12.3,INTERNET,2025-02-15T20:50:00Z,5.8,1.9,104.1,31.4,135.1,28,4.8,2.4,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.0,-12.3,INTERNET,2025-03-30T11:13:00Z,6.2,1.7,92.7,29.4,85.8,36,4.9,2.3,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.1,-12.3,INTERNET,2025-02-22T10:34:00Z,4.6,2.5,131.6,42.4,131.6,41,4.7,2.6,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.1,-12.3,INTERNET,2025-01-29T21:27:00Z,6.0,2.3,124.1,37.5,114.8,42,5.3,2.3,QoS Internet Kindia T1 2025
INTERCEL,KIN,10.1,-12.3,INTERNET,2025-03-02T14:55:00Z,6.1,2.0,89.7,25.2,109.3,39,5.6,2.7,QoS Internet Kindia T1 2025
INTERCEL,BOK,11.1,-14.2,INTERNET,2025-04-06T16:26:00Z,3.0,1.0,213.3,74.1,242.7,15,8.5,3.2,QoS Internet Boké T1 2025
INTERCEL,BOK,11.1,-14.2,INTERNET,2025-03-18T20:38:00Z,3.0,1.2,202.8,81.4,263.6,20,7.1,4.3,QoS Internet Boké T1 2025
INTERCEL,BOK,11.0,-14.2,INTERNET,2025-03-02T20:52:00Z,3.0,1.3,225.2,81.7,250.0,26,10.1,4.0,QoS Internet Boké T1 2025
INTERCEL,BOK,11.1,-14.2,INTERNET,2025-03-11T09:13:00Z,3.8,1.0,231.1,93.1,277.5,25,7.7,4.5,QoS Internet Boké T1 2025
INTERCEL,BOK,11.0,-14.2,INTERNET,2025-02-28T16:15:00Z,3.0,1.3,206.6,82.0,196.4,20,10.3,4.1,QoS Internet Boké T1 2025
INTERCEL,BOK,11.1,-14.2,INTERNET,2025-03-07T16:49:00Z,3.7,1.1,205.0,80.4,255.8,15,10.2,2.9,QoS Internet Boké T1 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-01-26T20:20:00Z,4.4,1.3,180.4,62.7,185.5,23,6.5,2.4,QoS Internet Labé T1 2025
INTERCEL,LAB,11.3,-12.5,INTERNET,2025-02-05T16:01:00Z,4.7,1.6,160.2,63.3,178.9,22,7.7,2.5,QoS Internet Labé T1 2025
INTERCEL,LAB,11.3,-12.5,INTERNET,2025-01-26T20:54:00Z,4.1,1.4,184.9,51.9,240.5,29,8.4,2.6,QoS Internet Labé T1 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-03-28T10:20:00Z,3.3,1.5,167.5,52.0,183.8,29,8.7,2.5,QoS Internet Labé T1 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-02-12T21:41:00Z,3.7,1.8,180.5,62.6,193.7,25,8.7,2.4,QoS Internet Labé T1 2025
INTERCEL,LAB,11.4,-12.5,INTERNET,2025-02-07T20:40:00Z,3.8,1.4,176.4,57.5,217.5,23,6.5,3.8,QoS Internet Labé T1 2025
